timestamp,open,high,low,close,volume,datetime
1773291600000,69328.2,69507.5,69156.0,69432.7,2430.2976,2026-03-12 05:00:00
1773295200000,69432.7,69525.0,69325.0,69468.0,1557.7858,2026-03-12 06:00:00
1773298800000,69468.0,69812.8,69387.8,69783.8,3301.1253,2026-03-12 07:00:00
1773302400000,69783.7,70112.1,69663.0,69873.7,4964.7608,2026-03-12 08:00:00
1773306000000,69873.8,70368.5,69531.0,69919.3,5628.7292,2026-03-12 09:00:00
1773309600000,69919.3,70499.8,69822.0,70373.3,4759.7999,2026-03-12 10:00:00
1773313200000,70373.4,70779.2,70328.8,70381.6,4607.1323,2026-03-12 11:00:00
1773316800000,70381.6,70587.8,70222.0,70349.9,3629.4197,2026-03-12 12:00:00
1773320400000,70349.9,70498.4,69643.8,69940.2,8026.8889,2026-03-12 13:00:00
1773324000000,69940.3,70647.6,69304.7,69556.0,12955.9801,2026-03-12 14:00:00
1773327600000,69556.1,70529.3,69428.6,70291.0,9283.9078,2026-03-12 15:00:00
1773331200000,70291.1,70542.7,69864.3,70340.9,6844.9775,2026-03-12 16:00:00
1773334800000,70340.9,70511.4,70027.3,70179.2,3338.5099,2026-03-12 17:00:00
1773338400000,70179.1,70273.6,69763.3,69781.7,2852.6435,2026-03-12 18:00:00
1773342000000,69781.7,70519.4,69722.6,70393.8,3478.3743,2026-03-12 19:00:00
1773345600000,70393.8,70519.0,70067.7,70129.3,1411.7476,2026-03-12 20:00:00
1773349200000,70129.3,70440.0,70129.3,70246.8,1019.7308,2026-03-12 21:00:00
1773352800000,70246.7,70278.8,69975.1,70134.0,1355.0526,2026-03-12 22:00:00
1773356400000,70133.9,70711.7,70118.0,70479.6,3339.7811,2026-03-12 23:00:00
1773360000000,70479.5,71988.0,70345.2,71444.0,13415.259,2026-03-13 00:00:00
1773363600000,71443.9,71720.0,71232.7,71626.6,3786.613,2026-03-13 01:00:00
1773367200000,71626.7,71659.0,71017.9,71120.1,3653.758,2026-03-13 02:00:00
1773370800000,71120.1,71485.0,70926.7,71372.0,3334.8432,2026-03-13 03:00:00
1773374400000,71372.0,71465.0,71204.2,71353.2,1631.4206,2026-03-13 04:00:00
1773378000000,71353.2,71599.0,71212.6,71516.9,2569.2757,2026-03-13 05:00:00
1773381600000,71516.9,71558.1,71125.2,71311.9,2357.3959,2026-03-13 06:00:00
1773385200000,71312.0,71647.6,71200.0,71586.9,3439.4927,2026-03-13 07:00:00
1773388800000,71586.8,72183.0,71360.0,71795.4,8276.8761,2026-03-13 08:00:00
1773392400000,71795.3,72072.6,71528.2,71974.0,5193.7494,2026-03-13 09:00:00
1773396000000,71974.0,72555.9,71960.8,72420.9,8308.0984,2026-03-13 10:00:00
1773399600000,72421.0,72498.0,72169.0,72200.1,3336.9446,2026-03-13 11:00:00
1773403200000,72200.0,72870.0,72154.9,72741.9,6312.4271,2026-03-13 12:00:00
1773406800000,72741.9,73554.4,72633.7,73342.1,14000.291,2026-03-13 13:00:00
1773410400000,73342.0,73866.7,72327.6,72360.0,17607.1765,2026-03-13 14:00:00
1773414000000,72360.0,72798.0,71701.0,71800.0,13483.0225,2026-03-13 15:00:00
1773417600000,71800.1,72063.5,71124.8,71841.8,13941.6014,2026-03-13 16:00:00
1773421200000,71841.7,72216.8,70862.0,70996.7,9712.1488,2026-03-13 17:00:00
1773424800000,70996.6,71314.8,70777.2,71017.1,5229.1748,2026-03-13 18:00:00
1773428400000,71017.1,71273.0,70966.6,71140.9,2655.8225,2026-03-13 19:00:00
1773432000000,71141.0,71445.2,71100.0,71309.1,2100.8038,2026-03-13 20:00:00
1773435600000,71309.0,71460.5,71029.8,71060.6,1438.6303,2026-03-13 21:00:00
1773439200000,71060.6,71156.1,70517.2,70785.2,3884.9282,2026-03-13 22:00:00
1773442800000,70785.1,70970.0,70668.6,70897.0,1882.9586,2026-03-13 23:00:00
1773446400000,70897.0,70920.0,70517.2,70605.1,2471.0323,2026-03-14 00:00:00
1773450000000,70605.2,70874.2,70400.0,70795.6,2631.182,2026-03-14 01:00:00
1773453600000,70795.6,70868.5,70700.0,70754.8,1329.0569,2026-03-14 02:00:00
1773457200000,70754.7,71132.0,70754.7,71039.1,2540.9391,2026-03-14 03:00:00
1773460800000,71039.1,71275.2,70980.6,71003.5,2183.2325,2026-03-14 04:00:00
1773464400000,71003.5,71117.0,70881.8,70981.7,1532.9519,2026-03-14 05:00:00
1773468000000,70981.6,70981.7,70250.2,70591.6,5360.3088,2026-03-14 06:00:00
1773471600000,70591.7,70698.7,70427.6,70560.3,2161.2426,2026-03-14 07:00:00
1773475200000,70560.2,70694.1,70499.9,70548.5,1162.3224,2026-03-14 08:00:00
1773478800000,70548.4,70688.0,70354.5,70472.6,2259.8924,2026-03-14 09:00:00
1773482400000,70472.6,70542.3,70330.4,70525.1,1459.3078,2026-03-14 10:00:00
1773486000000,70525.0,70782.9,70519.1,70703.0,1770.7078,2026-03-14 11:00:00
1773489600000,70702.9,70812.1,70565.5,70728.5,1415.6438,2026-03-14 12:00:00
1773493200000,70728.5,70888.0,70672.0,70815.8,1762.7859,2026-03-14 13:00:00
1773496800000,70815.8,70915.6,70525.7,70565.4,2279.4912,2026-03-14 14:00:00
1773500400000,70565.4,70692.0,70450.1,70555.7,1566.8579,2026-03-14 15:00:00
1773504000000,70555.6,70673.0,70455.0,70633.4,1070.2545,2026-03-14 16:00:00
1773507600000,70633.4,70696.1,70550.0,70587.4,574.4177,2026-03-14 17:00:00
1773511200000,70587.5,70670.0,70516.7,70622.7,538.3393,2026-03-14 18:00:00
1773514800000,70622.6,70709.6,70555.6,70665.7,486.9836,2026-03-14 19:00:00
1773518400000,70665.8,70829.0,70605.1,70769.8,639.0731,2026-03-14 20:00:00
1773522000000,70769.7,70786.0,70623.4,70765.8,628.1165,2026-03-14 21:00:00
1773525600000,70765.8,70775.0,70656.1,70675.7,429.9218,2026-03-14 22:00:00
1773529200000,70675.7,71212.1,70675.7,71172.8,2627.3242,2026-03-14 23:00:00
1773532800000,71172.8,71176.9,70925.0,70944.9,1457.1183,2026-03-15 00:00:00
1773536400000,70944.9,71003.7,70810.5,70955.7,1014.2662,2026-03-15 01:00:00
1773540000000,70955.7,71598.7,70955.7,71410.1,4685.7431,2026-03-15 02:00:00
1773543600000,71410.1,71488.0,71189.4,71318.9,1993.2802,2026-03-15 03:00:00
1773547200000,71318.9,71644.5,71286.7,71543.9,2411.1656,2026-03-15 04:00:00
1773550800000,71544.0,71786.2,71435.1,71460.2,2364.379,2026-03-15 05:00:00
1773554400000,71460.3,71563.9,71350.2,71423.3,1484.8411,2026-03-15 06:00:00
1773558000000,71423.2,71633.6,71370.0,71416.0,1663.5408,2026-03-15 07:00:00
1773561600000,71416.1,71680.0,71416.1,71680.0,1490.3283,2026-03-15 08:00:00
1773565200000,71679.9,71900.0,71663.4,71750.0,3065.0486,2026-03-15 09:00:00
1773568800000,71750.1,71882.2,71672.2,71738.4,1035.3181,2026-03-15 10:00:00
1773572400000,71738.4,71878.9,71610.2,71802.8,1730.9853,2026-03-15 11:00:00
1773576000000,71802.8,71805.5,71518.0,71574.7,1519.6259,2026-03-15 12:00:00
1773579600000,71574.8,71646.1,71223.0,71568.4,4850.115,2026-03-15 13:00:00
1773583200000,71568.3,71599.7,71310.0,71596.2,2040.3932,2026-03-15 14:00:00
1773586800000,71596.2,71600.0,71380.0,71450.1,1156.8798,2026-03-15 15:00:00
1773590400000,71450.0,71556.1,71237.0,71400.0,1989.6564,2026-03-15 16:00:00
1773594000000,71400.0,71969.5,71372.1,71781.7,3311.0215,2026-03-15 17:00:00
1773597600000,71781.8,71855.3,71288.0,71350.1,1978.5709,2026-03-15 18:00:00
1773601200000,71350.1,71538.8,71296.0,71511.1,1460.9647,2026-03-15 19:00:00
1773604800000,71511.1,71914.2,71390.1,71690.3,1552.5265,2026-03-15 20:00:00
1773608400000,71690.4,72188.0,71595.1,72075.4,2697.5225,2026-03-15 21:00:00
1773612000000,72075.5,73099.9,71682.3,72709.9,7845.371,2026-03-15 22:00:00
1773615600000,72709.9,73179.6,72373.4,72774.1,6362.6331,2026-03-15 23:00:00
1773619200000,72774.1,72977.0,72415.0,72496.1,2604.4015,2026-03-16 00:00:00
1773622800000,72496.1,72825.0,72213.7,72723.0,2962.908,2026-03-16 01:00:00
1773626400000,72723.0,72829.5,72327.5,72480.1,2021.4627,2026-03-16 02:00:00
1773630000000,72480.1,74316.5,72392.4,73548.0,14811.7709,2026-03-16 03:00:00
1773633600000,73548.0,74449.7,73547.9,73807.9,8537.316,2026-03-16 04:00:00
1773637200000,73807.9,74229.9,73688.0,74166.1,4846.8859,2026-03-16 05:00:00
1773640800000,74166.1,74180.3,73543.4,73677.9,3436.8106,2026-03-16 06:00:00
1773644400000,73678.0,73896.2,73352.0,73428.8,3830.1154,2026-03-16 07:00:00
1773648000000,73428.8,73750.0,72828.8,73109.2,5809.6844,2026-03-16 08:00:00
1773651600000,73109.2,73316.9,73030.0,73232.6,2134.1102,2026-03-16 09:00:00
1773655200000,73232.7,73778.4,73164.6,73750.8,3911.3186,2026-03-16 10:00:00
1773658800000,73750.8,73805.9,73479.9,73518.3,2516.5711,2026-03-16 11:00:00
1773662400000,73518.2,74024.8,73420.0,73832.1,4729.7859,2026-03-16 12:00:00
1773666000000,73832.1,74499.9,73750.0,74077.8,8511.8655,2026-03-16 13:00:00
1773669600000,74077.9,74430.0,72950.2,73523.9,11522.9876,2026-03-16 14:00:00
1773673200000,73524.0,73996.0,73146.5,73240.9,6416.906,2026-03-16 15:00:00
1773676800000,73240.8,73900.0,73102.3,73726.8,4106.3812,2026-03-16 16:00:00
1773680400000,73726.8,74042.9,73610.3,73910.5,3414.3315,2026-03-16 17:00:00
1773684000000,73910.5,74332.0,73790.1,73879.9,5351.0426,2026-03-16 18:00:00
1773687600000,73880.0,74388.0,73726.2,73930.0,3455.9521,2026-03-16 19:00:00
1773691200000,73930.0,74222.1,73829.6,74196.8,1170.6365,2026-03-16 20:00:00
1773694800000,74196.9,74794.9,74100.1,74362.7,5562.8766,2026-03-16 21:00:00
1773698400000,74362.7,74880.0,74328.0,74720.3,3888.4134,2026-03-16 22:00:00
1773702000000,74720.4,74877.8,74206.6,74842.3,3666.4711,2026-03-16 23:00:00
1773705600000,74842.2,75500.0,74572.6,75287.5,9646.1679,2026-03-17 00:00:00
1773709200000,75287.5,75983.8,75027.3,75584.1,9395.6233,2026-03-17 01:00:00
1773712800000,75584.1,75649.9,75081.6,75170.0,3700.0335,2026-03-17 02:00:00
1773716400000,75169.9,75298.1,74227.5,74438.8,7909.3391,2026-03-17 03:00:00
1773720000000,74438.8,74650.0,73957.0,74214.9,5821.6258,2026-03-17 04:00:00
1773723600000,74214.8,74426.1,73750.0,74006.1,4183.2005,2026-03-17 05:00:00
1773727200000,74006.1,74252.7,73845.7,74045.3,3363.1404,2026-03-17 06:00:00
1773730800000,74045.3,74444.2,74030.1,74215.8,2291.6895,2026-03-17 07:00:00
1773734400000,74215.9,74420.6,74070.0,74154.5,2303.3759,2026-03-17 08:00:00
1773738000000,74154.6,74379.0,73800.3,73906.0,3269.1615,2026-03-17 09:00:00
1773741600000,73905.9,73933.0,73518.0,73707.8,4741.4937,2026-03-17 10:00:00
1773745200000,73707.8,74188.0,73652.9,73989.6,3249.1255,2026-03-17 11:00:00
1773748800000,73989.5,74142.0,73626.0,73708.8,2971.6738,2026-03-17 12:00:00
1773752400000,73708.8,74141.1,73249.4,73581.9,7757.1274,2026-03-17 13:00:00
1773756000000,73581.9,74383.3,73380.6,74344.4,6345.2365,2026-03-17 14:00:00
1773759600000,74344.5,74850.0,73627.6,73878.0,9487.4179,2026-03-17 15:00:00
1773763200000,73878.0,74319.6,73817.5,74119.9,3288.0992,2026-03-17 16:00:00
1773766800000,74120.0,74567.7,73968.3,74492.3,2785.9228,2026-03-17 17:00:00
1773770400000,74492.3,74739.0,74340.1,74645.6,2895.0582,2026-03-17 18:00:00
1773774000000,74645.6,74773.3,74388.1,74472.1,2058.4104,2026-03-17 19:00:00
1773777600000,74472.0,74660.3,74321.9,74480.0,1124.8946,2026-03-17 20:00:00
1773781200000,74480.0,74771.7,74424.4,74651.2,1217.6747,2026-03-17 21:00:00
1773784800000,74651.3,74733.1,73880.0,74272.0,2249.2933,2026-03-17 22:00:00
1773788400000,74272.0,74368.1,73831.3,73870.6,1909.4645,2026-03-17 23:00:00
1773792000000,73870.6,74029.7,73485.7,73820.0,3245.3564,2026-03-18 00:00:00
1773795600000,73820.0,74172.0,73764.4,74036.8,2536.2981,2026-03-18 01:00:00
1773799200000,74036.8,74443.8,74004.2,74299.9,1982.3074,2026-03-18 02:00:00
1773802800000,74299.9,74644.4,74205.6,74415.0,2436.1698,2026-03-18 03:00:00
1773806400000,74414.9,74459.0,74102.4,74144.3,1744.4058,2026-03-18 04:00:00
1773810000000,74144.2,74273.8,73800.1,73920.3,2333.3652,2026-03-18 05:00:00
1773813600000,73920.2,74192.6,73900.1,73915.3,2037.4138,2026-03-18 06:00:00
1773817200000,73915.3,73960.0,73650.0,73851.9,3200.7455,2026-03-18 07:00:00
1773820800000,73852.0,74090.0,73834.0,74008.9,2054.7176,2026-03-18 08:00:00
1773824400000,74008.9,74248.8,74000.0,74140.0,1676.2228,2026-03-18 09:00:00
1773828000000,74139.9,74223.6,73750.5,73900.1,2366.276,2026-03-18 10:00:00
1773831600000,73900.1,74047.3,72750.0,72913.4,12125.0772,2026-03-18 11:00:00
1773835200000,72913.5,72948.9,72222.0,72324.0,9780.5158,2026-03-18 12:00:00
1773838800000,72324.0,72525.5,71930.0,72097.2,8383.6107,2026-03-18 13:00:00
1773842400000,72097.2,72184.2,71032.4,71154.2,12069.3655,2026-03-18 14:00:00
1773846000000,71154.2,71500.3,70812.1,71436.4,10750.7236,2026-03-18 15:00:00
1773849600000,71436.4,71539.2,70984.5,71280.6,4877.5741,2026-03-18 16:00:00
1773853200000,71280.7,71712.6,71157.3,71553.0,4471.1276,2026-03-18 17:00:00
1773856800000,71553.1,71964.9,70895.8,71056.7,7856.8338,2026-03-18 18:00:00
1773860400000,71056.7,71453.7,70880.0,71022.4,3566.5448,2026-03-18 19:00:00
1773864000000,71022.4,71293.4,70452.8,71171.7,5790.2781,2026-03-18 20:00:00
1773867600000,71171.7,71390.0,71125.0,71226.7,1532.3816,2026-03-18 21:00:00
1773871200000,71226.7,71232.1,70910.0,71114.9,1771.5573,2026-03-18 22:00:00
1773874800000,71114.9,71330.0,71026.9,71211.6,1351.9754,2026-03-18 23:00:00
